ID	TYPE	Message	EXPRESSION	PATH	HASH
13	DEREFERENCE_NULLABLE	dereferenced expression propertySource is @Nullable	\t\tmessage.append(propertySource.getName());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InactiveConfigDataAccessException.java:67	302988ac9a43e10bebb22412cfaeb6f85a2304ef
15	DEREFERENCE_NULLABLE	dereferenced expression system is @Nullable	\t\t\t\tsystem.setLogLevel(name, level);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java:418	3374d7f1bdcfa1000855ad44101fac8dd086509b
16	PASS_NULLABLE	passing @Nullable parameter 'this.loggingSystem' where @NonNull is required	\t\tinitializeSystem(environment, this.loggingSystem, this.logFile);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java:303	11504cc3eb9d8eb14391793a42bc2c61c5f44edb
17	DEREFERENCE_NULLABLE	dereferenced expression this.loggingSystem is @Nullable	\t\tthis.loggingSystem.beforeInitialize();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java:242	1cc1cbb3d964944be2e14c15125cdab01ff02126
18	DEREFERENCE_NULLABLE	dereferenced expression loggingSystem is @Nullable	\t\t\tRunnable shutdownHandler = loggingSystem.getShutdownHandler();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java:428	8549a59eda52c8ede41c2511038a7d0917180c05
20	PASS_NULLABLE	passing @Nullable parameter 'this.applicationContext' where @NonNull is required	\t\t\treturn new ConfigurationPropertiesBinder(this.applicationContext);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationPropertiesBinder.java:237	5485e1ecd130fac578896e78d382a8df3683328f
21	NONNULL_FIELD_READ_BEFORE_INIT	read of @NonNull field applicationContext before initialization	\t\tthis.registry = (BeanDefinitionRegistry) this.applicationContext.getAutowireCapableBeanFactory();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationPropertiesBindingPostProcessor.java:69	9c381bdbe8c6ab05317a185da4d4ae5d24889410
22	DEREFERENCE_NULLABLE	dereferenced expression injectionPoint is @Nullable	\t\t\tString simpleName = injectionPoint.getMember().getDeclaringClass().getSimpleName();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/NotConstructorBoundInjectionFailureAnalyzer.java:53	e54023f2b5d35827f5660c31d20c220d1bc97ada
25	DEREFERENCE_NULLABLE	dereferenced expression this.beanInfo is @Nullable	\t\t\tfor (PropertyDescriptor propertyDescriptor : this.beanInfo.getPropertyDescriptors()) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java:161	aed0f6413b195c2299f7aa363e391fbccc7ef3cf
26	DEREFERENCE_NULLABLE	dereferenced expression this.bindConstructor is @Nullable	\t\t\tfor (int i = 0; i < this.bindConstructor.getParameterCount(); i++) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java:153	05d568e06127a107ccd85e0c2689ae7108168894
28	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\t\t\treturn null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/DefaultBindConstructorProvider.java:152	8f21652a876e8875760ece62d9eec51c53e7df19
29	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\t\t\t\treturn null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/DefaultBindConstructorProvider.java:160	caeeb79be25c1f1fdb7d5a8808aeb932aa274ec8
32	PASS_NULLABLE	passing @Nullable parameter 'annotations' where @NonNull is required	\t\t\t\tBindable.of(type).withSuppliedValue(value).withAnnotations(annotations));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/JavaBeanBinder.java:98	aa24843bd8cf0c1db755e9360edd65851ca4d3ac
34	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.name = name;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationProperty.java:56	1e3b465d8405f5b022453e9a61ab18d0c55ad2f0
35	DEREFERENCE_NULLABLE	dereferenced expression type1 is @Nullable	\t\tint result = Boolean.compare(type2.isIndexed(), type1.isIndexed());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java:334	ee3194dc758de389bcfba3b917441a4e3fbbc7fa
36	DEREFERENCE_NULLABLE	dereferenced expression type2 is @Nullable	\t\tint result = Boolean.compare(type2.isIndexed(), type1.isIndexed());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java:334	e267f09ecd4641685c116f628dbfbc3f9b05b6e8
38	DEREFERENCE_NULLABLE	dereferenced expression additional is @Nullable	\t\t\tint size = this.size + additional.size;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java:765	a3cf40210a4c357f593165beb625a6f48a077921
39	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn (collection != null) ? new LinkedHashSet<>(collection) : null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/MutuallyExclusiveConfigurationPropertiesException.java:80	c7e7f828329be515140d5b669731668eb3e3ec9f
41	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mappings (line 199), descendants (line 204) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\t\tMappings(PropertyMapper[] mappers, boolean immutable, boolean trackDescendants) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringIterableConfigurationPropertySource.java:211	f9981b3dba69409898a91d2d943ba49dabc7a25a
42	DEREFERENCE_NULLABLE	dereferenced expression this.intValue is @Nullable	\t\t\treturn this.intValue.apply(value);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/convert/PeriodStyle.java:269	b031676c8f221e1867e5ffee8de300009c77578a
43	DEREFERENCE_NULLABLE	dereferenced expression message is @Nullable	\t\tint loadedFromIndex = message.indexOf(" (loaded from");	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/NoSuchMethodFailureAnalyzer.java:92	34f10fd64dafcc8aaac0257fa7624e60adba892f
44	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	\t\tif (cause.getMessage().contains("but found")) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/NoUniqueBeanDefinitionFailureAnalyzer.java:87	2187bf534d5c40c2ada31677e3708cc28acf58a6
45	DEREFERENCE_NULLABLE	dereferenced expression cause is @Nullable	\t\t\t\tString.format("Binding to target %s failed:%n", cause.getTarget()));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/UnboundConfigurationPropertyFailureAnalyzer.java:43	35bc0a890ccde0cd19a24be836eb41f9607cc60e
46	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	\t\tif (cause.getMessage().startsWith(JAVAX_MISSING_IMPLEMENTATION_MESSAGE)	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/ValidationExceptionFailureAnalyzer.java:42	ebd041ea99dcb11deaebb3d464f71284042b7b62
47	PASS_NULLABLE	passing @Nullable parameter 'dataSource' where @NonNull is required	\t\t\t\treturn convertToString(this.getter.get(dataSource));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java:516	f71218c075af6fbf91a24c66d0a6778ac873feec
49	DEREFERENCE_NULLABLE	dereferenced expression candidate.getType() is @Nullable	\t\t\t\tif (candidate != NONE && productName.contains(candidate.getType().name())) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/EmbeddedDatabaseConnection.java:207	e4266d6cb2aaa8d6634a1c8facae3b3854f58e59
53	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.destinationSupplier = null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java:49	8193a3ddd7406d19c18cc0f6434684e2346492b5
54	DEREFERENCE_NULLABLE	dereferenced expression logger is @Nullable	\t\t\tlogger.setLevel(null);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Log4J2LoggingSystem.java:379	9813dc9741533e7dd085dc993aeda7306746b7bd
55	DEREFERENCE_NULLABLE	dereferenced expression this.configuration is @Nullable	\t\t\tString name = this.configuration.getStrSubstitutor().replace(this.name);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringProfileArbiter.java:105	4bdb521e082a56e6b8bda57ea5101a8ed8ad8bfc
58	DEREFERENCE_NULLABLE	dereferenced expression this.eventPublisher is @Nullable	\t\tthis.eventPublisher.publishEvent(new RSocketServerInitializedEvent(this.server));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/rsocket/context/RSocketServerBootstrap.java:54	aa8882b18075a053581c4867c6e3ec9c5b3776b8
59	DEREFERENCE_NULLABLE	dereferenced expression address() is @Nullable	\t\tlogger.info("Netty RSocket started on port(s): " + address().getPort());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/rsocket/netty/NettyRSocketServer.java:68	a7df87b239a2174cdfba63d71009c89a4a8b8c50
60	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\t\treturn null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/util/Instantiator.java:178	60531d8cc01746e04cd2073dc245c5fb05bed613
61	DEREFERENCE_NULLABLE	dereferenced expression names is @Nullable	\t\treturn instantiate(names.stream().map((name) -> TypeSupplier.forName(classLoader, name)));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/util/Instantiator.java:126	f2e21d19b2cf625790739b15250ba3ea313d79f8
62	DEREFERENCE_NULLABLE	dereferenced expression this.connectTimeout is @Nullable	\t\t\tint timeout = Math.toIntExact(this.connectTimeout.toMillis());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/client/RestTemplateBuilder.java:781	7b4373dc7174d715e80feb456810ed062f9ee03e
63	DEREFERENCE_NULLABLE	dereferenced expression this.readTimeout is @Nullable	\t\t\tint timeout = Math.toIntExact(this.readTimeout.toMillis());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/client/RestTemplateBuilder.java:787	f2fe787d20f42f2df3a826ba9dfbbe66cd66d0c8
64	DEREFERENCE_NULLABLE	dereferenced expression this.shutdownThread is @Nullable	\t\t\tthis.shutdownThread.interrupt();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/netty/GracefulShutdown.java:82	81548eca401bbd45e440bd3c7faafe8a7851e415
65	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.ssl = ssl;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/netty/SslServerCustomizer.java:75	2d618b9628102b94eb04651c4280f1784df93553
68	PASS_NULLABLE	passing @Nullable parameter 'handler' where @NonNull is required	\t\t\thandler = factory.getHandler(handler);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowWebServer.java:174	de8fe4f424928a94bc8bffaab70969d2f14b327b
69	DEREFERENCE_NULLABLE	dereferenced expression CloseableHttpHandlerFactory.this.closeable is @Nullable	\t\t\t\t\tCloseableHttpHandlerFactory.this.closeable.close();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowWebServer.java:395	75b9c25890b1b0e04b2ef0ec780ee70929d697eb
70	DEREFERENCE_NULLABLE	dereferenced expression this.compiler is @Nullable	\t\t\tTemplate template = this.compiler.compile(reader);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/reactive/result/view/MustacheView.java:90	79828eba0ef46ee3c2cccfbce9b7b9059675dd5a
71	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields ssl (line 52), compression (line 60) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\tpublic AbstractConfigurableWebServerFactory() {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/AbstractConfigurableWebServerFactory.java:69	4a3129842a52a4301902b917840122fda940163d
73	DEREFERENCE_NULLABLE	dereferenced expression this.beanFactory is @Nullable	\t\t\t\t\tthis.beanFactory.getBeansOfType(ErrorPageRegistrar.class, false, false).values());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/ErrorPageRegistrarBeanPostProcessor.java:78	69d43d3872543818f41a699ca2dda007fc7efbaf
74	DEREFERENCE_NULLABLE	dereferenced expression bindException.getMessage() is @Nullable	\t\t\tif (bindException.getMessage().toLowerCase().contains("in use")) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/PortInUseException.java:84	bb5bb3aa051b14291c8b0d9315ac758e00343b95
75	PASS_NULLABLE	passing @Nullable parameter 'parameters' where @NonNull is required	\t\t\talgorithmIdentifier.objectIdentifier(parameters);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/PrivateKeyParser.java:103	4c5d2d5e41edfcb660b6def5f33c1c3f82edd34d
76	DEREFERENCE_NULLABLE	dereferenced expression this.beanFactory is @Nullable	\t\treturn (Collection) this.beanFactory.getBeansOfType(WebServerFactoryCustomizer.class, false, false).values();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/WebServerFactoryCustomizerBeanPostProcessor.java:89	e7398051f656228860ceb9fdcf38ecaed47f37fa
77	DEREFERENCE_NULLABLE	dereferenced expression filter is @Nullable	\t\t\t\t\tfilter.getClass().getClassLoader()) && filter instanceof OncePerRequestFilter) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/AbstractFilterRegistrationBean.java:226	2077ff551f3c56f6ef0a239544981a7ea4b38ebb
78	DEREFERENCE_NULLABLE	enhanced-for expression (AnnotationAttributes[]) attributes.get("initParams") is @Nullable	\t\tfor (AnnotationAttributes initParam : (AnnotationAttributes[]) attributes.get("initParams")) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletComponentHandler.java:64	ec7b2f9614fe6761a795f54ae069af4fbe45ea47
79	DEREFERENCE_NULLABLE	dereferenced expression urlPatterns is @Nullable	\t\tif (urlPatterns.length > 0) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletComponentHandler.java:55	475306ea395883de54b31b4055c9b7ed95406533
81	METHOD_NO_INIT	initializer method does not guarantee @NonNull field applicationContext (line 58) is initialized along all control-flow paths (remember to check for exceptions or early returns).	\tServletComponentRegisteringPostProcessor(Set<String> packagesToScan) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletComponentRegisteringPostProcessor.java:59	7200fddf315272144bb46b5753225207a1c76046
82	DEREFERENCE_NULLABLE	dereferenced expression dispatcherTypes is @Nullable	\t\tif (dispatcherTypes.length == 0) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/WebFilterHandler.java:60	3345e936df128ebe403fcb50fca4bea3fe6c73e9
83	DEREFERENCE_NULLABLE	dereferenced expression this.logger is @Nullable	\t\t\tthis.logger.info("Root context already created (using as parent).");	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/support/SpringBootServletInitializer.java:134	a5dd6bdb49d2852f198f54ffaeac0b595aa48586
84	DEREFERENCE_NULLABLE	dereferenced expression this.compiler is @Nullable	\t\t\treturn this.compiler.compile(reader);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/view/MustacheView.java:87	d6532f9c250298cad8183033cc2a40cc6420b912
