ID	TYPE	Message	EXPRESSION	PATH	HASH
20	PASS_NULLABLE	passing @Nullable parameter 'this.applicationContext' where @NonNull is required	\t\t\treturn new ConfigurationPropertiesBinder(this.applicationContext);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationPropertiesBinder.java:237	803292882474be16f5c6e71ad3bb413400eb0523
21	NONNULL_FIELD_READ_BEFORE_INIT	read of @NonNull field applicationContext before initialization	\t\tthis.registry = (BeanDefinitionRegistry) this.applicationContext.getAutowireCapableBeanFactory();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationPropertiesBindingPostProcessor.java:69	25ace8d4cc8770214233be3e6e44b636687bacb4
22	DEREFERENCE_NULLABLE	dereferenced expression injectionPoint is @Nullable	\t\t\tString simpleName = injectionPoint.getMember().getDeclaringClass().getSimpleName();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/NotConstructorBoundInjectionFailureAnalyzer.java:53	e958e8d4cc45a0d133fbb8a4112f25ecba3ff1a1
23	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn convert(source, target.getType(), target.getAnnotations());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindConverter.java:93	f54e9da6acbbf498b3aa74c856fc2d40913b3bf3
24	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn (this.value != null) ? this.value : other;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindResult.java:102	afa61da4f9cd97657b5913137551ac8b583ad75b
25	DEREFERENCE_NULLABLE	dereferenced expression this.beanInfo is @Nullable	\t\t\tfor (PropertyDescriptor propertyDescriptor : this.beanInfo.getPropertyDescriptors()) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java:161	0b2e76114ae655a0a9a0d9c24d33cb61cdfdb431
26	DEREFERENCE_NULLABLE	dereferenced expression this.bindConstructor is @Nullable	\t\t\tfor (int i = 0; i < this.bindConstructor.getParameterCount(); i++) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java:153	21b1f2cb43e297447500dedf2d08f5702e3a2298
27	DEREFERENCE_NULLABLE	enhanced-for expression sources is @Nullable	\t\tfor (ConfigurationPropertySource source : sources) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/Binder.java:189	6353238207c13cb5c9489a9dfd3e9da9a842be2b
28	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\t\t\treturn null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/DefaultBindConstructorProvider.java:152	b499457e6a38a322c191069f59134525cceeacdc
29	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\t\t\t\treturn null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/DefaultBindConstructorProvider.java:160	f8de5e83dc699717a7460b29582d97e38a0cf668
30	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\treturn (result != null && result.getParameterCount() > 0) ? result : null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/DefaultBindConstructorProvider.java:165	805dbf263fbdaef4f349f203df87dee9743ac04a
31	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\treturn result;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/DefaultBindConstructorProvider.java:145	eebc159fec06a700f588bfa4a7f3a530cf1bd799
32	PASS_NULLABLE	passing @Nullable parameter 'annotations' where @NonNull is required	\t\t\t\tBindable.of(type).withSuppliedValue(value).withAnnotations(annotations));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/JavaBeanBinder.java:98	079c94dfa094a530856ad5dfd55286cc1ba2db0e
33	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields getter (line 289), setter (line 291) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\t\tBeanProperty(String name, ResolvableType declaringClassType) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/JavaBeanBinder.java:295	0f251cd3c4c1d12b4111fda369d81054ef22800c
34	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.name = name;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationProperty.java:56	18e8be92370260c5276d337f0bd1940181eaa0a6
35	DEREFERENCE_NULLABLE	dereferenced expression type1 is @Nullable	\t\tint result = Boolean.compare(type2.isIndexed(), type1.isIndexed());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java:334	f0208b1ddeb658ed9500f572ce8a9a99b41a3e2c
36	DEREFERENCE_NULLABLE	dereferenced expression type2 is @Nullable	\t\tint result = Boolean.compare(type2.isIndexed(), type1.isIndexed());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java:334	0b19fae1941673ddce942464de41056b9c50a54c
37	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn (elements != null) ? new ConfigurationPropertyName(elements) : null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java:589	ab15ab15375ecafe4347e07abd2dd08a4e2e4cc1
38	DEREFERENCE_NULLABLE	dereferenced expression additional is @Nullable	\t\t\tint size = this.size + additional.size;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyName.java:765	c636066ec4c9d3ea339b248cba71b65940ca1730
39	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn (collection != null) ? new LinkedHashSet<>(collection) : null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/MutuallyExclusiveConfigurationPropertiesException.java:80	8d616830d0cfd76879660959e2bc1df85aed80e2
40	DEREFERENCE_NULLABLE	dereferenced expression this.sources is @Nullable	\t\treturn new SourcesIterator(this.sources.iterator(), this::adapt);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringConfigurationPropertySources.java:60	e37475e6018fdd65549d687f726ac2a7e75bac10
41	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mappings (line 199), descendants (line 204) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\t\tMappings(PropertyMapper[] mappers, boolean immutable, boolean trackDescendants) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringIterableConfigurationPropertySource.java:211	39854fdcb3307675104de99d3cade4369a64122d
42	DEREFERENCE_NULLABLE	dereferenced expression this.intValue is @Nullable	\t\t\treturn this.intValue.apply(value);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/convert/PeriodStyle.java:269	abfca2c19006df97219abff62fdbdc649ea7661a
43	DEREFERENCE_NULLABLE	dereferenced expression message is @Nullable	\t\tint loadedFromIndex = message.indexOf(" (loaded from");	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/NoSuchMethodFailureAnalyzer.java:92	3b6e0c0c13d23a4986fce2e3d4552e5a05ea4495
44	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	\t\tif (cause.getMessage().contains("but found")) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/NoUniqueBeanDefinitionFailureAnalyzer.java:87	3debdc5ff72d8b70f32ab8b4b5a12e952308fb8f
45	DEREFERENCE_NULLABLE	dereferenced expression cause is @Nullable	\t\t\t\tString.format("Binding to target %s failed:%n", cause.getTarget()));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/UnboundConfigurationPropertyFailureAnalyzer.java:43	3045e57a323440aa11816ecc1d742b3793dd607a
46	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	\t\tif (cause.getMessage().startsWith(JAVAX_MISSING_IMPLEMENTATION_MESSAGE)	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/ValidationExceptionFailureAnalyzer.java:42	d601f1088e9fa9b26bd750253396fb9e969e1b3f
47	PASS_NULLABLE	passing @Nullable parameter 'dataSource' where @NonNull is required	\t\t\t\treturn convertToString(this.getter.get(dataSource));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java:516	1cda85270d1216dcd6f59ec55ffacef5eacc95c8
48	PASS_NULLABLE	passing @Nullable parameter 'convertFromString(value)' where @NonNull is required	\t\t\t\tthis.setter.set(dataSource, convertFromString(value));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java:501	b41e3fb98e7da74bd16635e20d9d0d992e948c2a
49	DEREFERENCE_NULLABLE	dereferenced expression candidate.getType() is @Nullable	\t\t\t\tif (candidate != NONE && productName.contains(candidate.getType().name())) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/EmbeddedDatabaseConnection.java:207	4e90d48594cd148a968b8309739ee6076ece7363
50	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	\t\tif (cause.getMessage().endsWith(MESSAGE_SUFFIX)) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/liquibase/LiquibaseChangelogMissingFailureAnalyzer.java:37	f7317ee7d860e3bc4cd5b3cdf168a3e8b85a2ec2
51	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	\t\treturn cause.getMessage().substring(0, cause.getMessage().length() - MESSAGE_SUFFIX.length());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/liquibase/LiquibaseChangelogMissingFailureAnalyzer.java:46	81bd46ee7ff0a5f65210f1553833dd2f13368971
52	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	\t\treturn cause.getMessage().substring(0, cause.getMessage().length() - MESSAGE_SUFFIX.length());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/liquibase/LiquibaseChangelogMissingFailureAnalyzer.java:46	dc3b865788401c275f7e92bf071e210395badbf0
53	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.destinationSupplier = null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java:49	ea8e94933ed13189353b65dd30c5ddf2c7d1a9b6
54	DEREFERENCE_NULLABLE	dereferenced expression logger is @Nullable	\t\t\tlogger.setLevel(null);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Log4J2LoggingSystem.java:379	a06bffaf8d8aca651a008797d9523f5505a3cd15
55	DEREFERENCE_NULLABLE	dereferenced expression this.configuration is @Nullable	\t\t\tString name = this.configuration.getStrSubstitutor().replace(this.name);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringProfileArbiter.java:105	aa73ff2a1728f8501db52b104836023a473b7a37
56	DEREFERENCE_NULLABLE	dereferenced expression type is @Nullable	\t\t\t\treturn type.getConstructor().newInstance();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/logback/SpringBootJoranConfigurator.java:282	56c768ba26ca52c4231891d62be5ba3076802428
57	DEREFERENCE_NULLABLE	dereferenced expression optionsCapable is @Nullable	\t\tConnectionFactoryOptions options = optionsCapable.getOptions();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/r2dbc/EmbeddedDatabaseConnection.java:111	983d9268cecf717cf7f320d99c0a65ca024edb2f
58	DEREFERENCE_NULLABLE	dereferenced expression this.eventPublisher is @Nullable	\t\tthis.eventPublisher.publishEvent(new RSocketServerInitializedEvent(this.server));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/rsocket/context/RSocketServerBootstrap.java:54	af8d0fd1de28ff5df065468aeec422dd2f924142
59	DEREFERENCE_NULLABLE	dereferenced expression address() is @Nullable	\t\tlogger.info("Netty RSocket started on port(s): " + address().getPort());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/rsocket/netty/NettyRSocketServer.java:68	5a861e3aaa5e4fd0a95edfc0666fdd91fe579376
60	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\t\treturn null;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/util/Instantiator.java:178	2616cd848d90ff5c37a0d4a9d30ca56839935f96
61	DEREFERENCE_NULLABLE	dereferenced expression names is @Nullable	\t\treturn instantiate(names.stream().map((name) -> TypeSupplier.forName(classLoader, name)));	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/util/Instantiator.java:126	7e2b8594b4646f362b83b42e48fcc522c8e822a1
62	DEREFERENCE_NULLABLE	dereferenced expression this.connectTimeout is @Nullable	\t\t\tint timeout = Math.toIntExact(this.connectTimeout.toMillis());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/client/RestTemplateBuilder.java:781	69477317ea1ad6277da534fe2f74abd9f3db6f96
63	DEREFERENCE_NULLABLE	dereferenced expression this.readTimeout is @Nullable	\t\t\tint timeout = Math.toIntExact(this.readTimeout.toMillis());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/client/RestTemplateBuilder.java:787	74546254175c6801e6af52e3d03f83934ced3941
64	DEREFERENCE_NULLABLE	dereferenced expression this.shutdownThread is @Nullable	\t\t\tthis.shutdownThread.interrupt();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/netty/GracefulShutdown.java:82	52e3ae19ce8f77967d84755ee22633abb373719b
65	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.ssl = ssl;	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/netty/SslServerCustomizer.java:75	fd110832d937dfacf3fc592f138f1d6593ed25bc
66	DEREFERENCE_NULLABLE	dereferenced expression this.directory is @Nullable	\t\tif (!this.directory.isDirectory() && !this.directory.mkdirs()) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/AccessLogHttpHandlerFactory.java:83	ef464b49783af175307bd4f1148410a9b9f08de8
67	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields undertow (line 75), closeables (line 82) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\tpublic UndertowWebServer(Undertow.Builder builder, Iterable<HttpHandlerFactory> httpHandlerFactories,	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowWebServer.java:99	fbc67d77129600f3533dfb6f5b9561e75441a371
68	PASS_NULLABLE	passing @Nullable parameter 'handler' where @NonNull is required	\t\t\thandler = factory.getHandler(handler);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowWebServer.java:174	8f4855b5fbeb396f344c070ac9c4aaeda0b46df5
69	DEREFERENCE_NULLABLE	dereferenced expression CloseableHttpHandlerFactory.this.closeable is @Nullable	\t\t\t\t\tCloseableHttpHandlerFactory.this.closeable.close();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowWebServer.java:395	f9eac87715a5d8ffa6717207eb7321ec4727a2b2
70	DEREFERENCE_NULLABLE	dereferenced expression this.compiler is @Nullable	\t\t\tTemplate template = this.compiler.compile(reader);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/reactive/result/view/MustacheView.java:90	a99895657d3df47f86b62d2e6f465534e510d8a2
71	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields ssl (line 52), compression (line 60) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\tpublic AbstractConfigurableWebServerFactory() {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/AbstractConfigurableWebServerFactory.java:69	f4fe3d60ab5dd119d29790b0be970f1958568fc8
72	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields ssl (line 52), compression (line 60) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\tpublic AbstractConfigurableWebServerFactory(int port) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/AbstractConfigurableWebServerFactory.java:77	fb5a9c7b7858a986c36ca91a40c063212ec5d4eb
73	DEREFERENCE_NULLABLE	dereferenced expression this.beanFactory is @Nullable	\t\t\t\t\tthis.beanFactory.getBeansOfType(ErrorPageRegistrar.class, false, false).values());	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/ErrorPageRegistrarBeanPostProcessor.java:78	365f747ac400eb5309f722e15deb222cb5c17d27
74	DEREFERENCE_NULLABLE	dereferenced expression bindException.getMessage() is @Nullable	\t\t\tif (bindException.getMessage().toLowerCase().contains("in use")) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/PortInUseException.java:84	a0325fd470ab2d79f2832bfe934b0ba1b51d4494
75	PASS_NULLABLE	passing @Nullable parameter 'parameters' where @NonNull is required	\t\t\talgorithmIdentifier.objectIdentifier(parameters);	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/PrivateKeyParser.java:103	e49f34719946995bf6f5cb12ec3099f225d40a18
76	DEREFERENCE_NULLABLE	dereferenced expression this.beanFactory is @Nullable	\t\treturn (Collection) this.beanFactory.getBeansOfType(WebServerFactoryCustomizer.class, false, false).values();	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/WebServerFactoryCustomizerBeanPostProcessor.java:89	bf4590e045d203ef03646d987c817af284de9d79
77	DEREFERENCE_NULLABLE	dereferenced expression filter is @Nullable	\t\t\t\t\tfilter.getClass().getClassLoader()) && filter instanceof OncePerRequestFilter) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/AbstractFilterRegistrationBean.java:226	12c4c5a14b50ce728c500ba1b6bb016f2391226b
78	DEREFERENCE_NULLABLE	enhanced-for expression (AnnotationAttributes[]) attributes.get("initParams") is @Nullable	\t\tfor (AnnotationAttributes initParam : (AnnotationAttributes[]) attributes.get("initParams")) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletComponentHandler.java:64	c3dc4173886f912fe9993b37586a3e14be65fa48
79	DEREFERENCE_NULLABLE	dereferenced expression urlPatterns is @Nullable	\t\tif (urlPatterns.length > 0) {	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletComponentHandler.java:55	13cab452ab9d336a6e80e3288cedc2651ccfa4b8
80	DEREFERENCE_NULLABLE	dereferenced expression value is @Nullable	\t\t\tAssert.state(value.length == 0, "The urlPatterns and value attributes are mutually exclusive.");	/home/vscode/nullness-benchmarks/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletComponentHandler.java:56	aed318d604768ce2a1cc99f89034962b1f02d72c
