ID	PROMPTS_COUNT	UNCACHED_PROMPTS_TOKENS	CACHED_PROMPTS_TOKENS	RESPONSES_TOKENS	TOTAL_TOKENS	COST_IN_DOLLARS	MODEL_NAME
39	8	0	0	0	0	0.000000	openai/gpt-5.1
40	3	0	0	0	0	0.000000	openai/gpt-5.1
41	3	0	0	0	0	0.000000	openai/gpt-5.1
42	17	0	0	0	0	0.000000	openai/gpt-5.1
43	2	0	0	0	0	0.000000	openai/gpt-5.1
44	2	0	0	0	0	0.000000	openai/gpt-5.1
45	3	0	0	0	0	0.000000	openai/gpt-5.1
46	2	905	0	578	1483	0.006911	openai/gpt-5.1
47	11	0	0	0	0	0.000000	openai/gpt-5.1
48	2	725	0	583	1308	0.006736	openai/gpt-5.1
49	2	732	0	755	1487	0.008465	openai/gpt-5.1
50	2	0	0	0	0	0.000000	openai/gpt-5.1
51	14	0	0	0	0	0.000000	openai/gpt-5.1
52	4	0	0	0	0	0.000000	openai/gpt-5.1
53	1	0	0	0	0	0.000000	openai/gpt-5.1
54	2	0	0	0	0	0.000000	openai/gpt-5.1
55	8	0	0	0	0	0.000000	openai/gpt-5.1
56	2	0	0	0	0	0.000000	openai/gpt-5.1
57	2	0	0	0	0	0.000000	openai/gpt-5.1
58	0	0	0	0	0	0.000000	openai/gpt-5.1
59	4	0	0	0	0	0.000000	openai/gpt-5.1
60	4	0	0	0	0	0.000000	openai/gpt-5.1
61	3	0	0	0	0	0.000000	openai/gpt-5.1
62	2	0	0	0	0	0.000000	openai/gpt-5.1
63	12	8898	0	2667	11565	0.037793	openai/gpt-5.1
64	4	4292	0	628	4920	0.011645	openai/gpt-5.1
65	3	0	0	0	0	0.000000	openai/gpt-5.1
66	6	0	0	0	0	0.000000	openai/gpt-5.1
67	4	0	0	0	0	0.000000	openai/gpt-5.1
68	1	0	0	0	0	0.000000	openai/gpt-5.1
69	2	0	0	0	0	0.000000	openai/gpt-5.1
70	4	0	0	0	0	0.000000	openai/gpt-5.1
71	11	0	0	0	0	0.000000	openai/gpt-5.1
72	7	0	0	0	0	0.000000	openai/gpt-5.1
73	4	3248	0	1090	4338	0.014960	openai/gpt-5.1
74	4	0	0	0	0	0.000000	openai/gpt-5.1
75	2	0	0	0	0	0.000000	openai/gpt-5.1
76	8	0	0	0	0	0.000000	openai/gpt-5.1
77	8	8012	0	1040	9052	0.020415	openai/gpt-5.1
78	10	0	0	0	0	0.000000	openai/gpt-5.1
79	8	0	0	0	0	0.000000	openai/gpt-5.1
80	7	0	0	0	0	0.000000	openai/gpt-5.1
81	4	0	0	0	0	0.000000	openai/gpt-5.1
82	4	0	0	0	0	0.000000	openai/gpt-5.1
83	4	0	0	0	0	0.000000	openai/gpt-5.1
84	3	0	0	0	0	0.000000	openai/gpt-5.1
85	1	554	0	492	1046	0.005612	openai/gpt-5.1
86	15	0	0	0	0	0.000000	openai/gpt-5.1
87	2	0	0	0	0	0.000000	openai/gpt-5.1
88	18	0	0	0	0	0.000000	openai/gpt-5.1
89	18	0	0	0	0	0.000000	openai/gpt-5.1
90	2	0	0	0	0	0.000000	openai/gpt-5.1
91	2	0	0	0	0	0.000000	openai/gpt-5.1
92	2	0	0	0	0	0.000000	openai/gpt-5.1
93	17	0	0	0	0	0.000000	openai/gpt-5.1
94	13	0	0	0	0	0.000000	openai/gpt-5.1
95	19	0	0	0	0	0.000000	openai/gpt-5.1
96	26	0	0	0	0	0.000000	openai/gpt-5.1
97	43	73795	3584	5284	82663	0.145532	openai/gpt-5.1
98	3	0	0	0	0	0.000000	openai/gpt-5.1
99	3	2173	0	1034	3207	0.013056	openai/gpt-5.1
100	4	0	0	0	0	0.000000	openai/gpt-5.1
101	3	0	0	0	0	0.000000	openai/gpt-5.1
102	3	2089	0	1070	3159	0.013311	openai/gpt-5.1
103	2	0	0	0	0	0.000000	openai/gpt-5.1
104	1	670	0	248	918	0.003318	openai/gpt-5.1
105	2	0	0	0	0	0.000000	openai/gpt-5.1
106	3	0	0	0	0	0.000000	openai/gpt-5.1
107	3	2645	0	1292	3937	0.016226	openai/gpt-5.1
108	3	0	0	0	0	0.000000	openai/gpt-5.1
109	3	1749	0	1155	2904	0.013736	openai/gpt-5.1
110	4	0	0	0	0	0.000000	openai/gpt-5.1
111	4	0	0	0	0	0.000000	openai/gpt-5.1
112	4	3803	0	930	4733	0.014054	openai/gpt-5.1
113	4	5244	0	2255	7499	0.029105	openai/gpt-5.1
114	2	0	0	0	0	0.000000	openai/gpt-5.1
115	4	0	0	0	0	0.000000	openai/gpt-5.1
116	14	3212	0	1038	4250	0.014395	openai/gpt-5.1
117	2	0	0	0	0	0.000000	openai/gpt-5.1
118	6	3119	0	488	3607	0.008779	openai/gpt-5.1
119	4	0	0	0	0	0.000000	openai/gpt-5.1
120	12	0	0	0	0	0.000000	openai/gpt-5.1
121	12	0	0	0	0	0.000000	openai/gpt-5.1
122	1	0	0	0	0	0.000000	openai/gpt-5.1
123	4	0	0	0	0	0.000000	openai/gpt-5.1
124	4	0	0	0	0	0.000000	openai/gpt-5.1
125	4	0	0	0	0	0.000000	openai/gpt-5.1
126	2	0	0	0	0	0.000000	openai/gpt-5.1
127	4	6740	0	717	7457	0.015595	openai/gpt-5.1
128	2	0	0	0	0	0.000000	openai/gpt-5.1
129	2	0	0	0	0	0.000000	openai/gpt-5.1
130	4	3683	3072	775	7530	0.012738	openai/gpt-5.1
131	3	0	0	0	0	0.000000	openai/gpt-5.1
132	2	0	0	0	0	0.000000	openai/gpt-5.1
133	7	2824	0	361	3185	0.007140	openai/gpt-5.1
