ID	TYPE	Message	EXPRESSION	PATH	HASH
30	UNBOX_NULLABLE	unboxing of a @Nullable value - i1	        return i2 - i1;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/heapTrace/HeapTracer.java:596	b7ee4f9b952053b90bcd8fb4e45c1065e25e39a7
32	DEREFERENCE_NULLABLE	dereferenced expression d is @Nullable	        if (d.getTotalSize() > 10000) {	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/heapTrace/HeapTracer.java:667	a728af2512c80b705159578cd0de46c7b4f0c4c2
33	DEREFERENCE_NULLABLE	dereferenced expression d1 is @Nullable	        return d2.getTotalSize() - d1.getTotalSize();	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/heapTrace/HeapTracer.java:686	0e5cb651d965892747a116c768c11732d15c56bf
35	DEREFERENCE_NULLABLE	dereferenced expression v is @Nullable	          v.set(x, y);	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/BasicNaturalRelation.java:161	b62de7aaf5019b71e929aab291dec27af9cb7341
36	DEREFERENCE_NULLABLE	dereferenced expression delegateIterator is @Nullable	        int y = delegateIterator.next();	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/BasicNaturalRelation.java:234	af0e7470d26929b2f43badffde26dd4886a66fad
38	FIELD_NO_INIT	@NonNull field bits not initialized	  protected int bits[];	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/BitVectorBase.java:31	1f28d69c7e71b96ee42f980c4fd7ffaeaa1b7d59
39	DEREFERENCE_NULLABLE	dereferenced expression that is @Nullable	        if (!that.contains(x)) {	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/BitVectorIntSet.java:389	b3f00f70383e06cc1d1edb91d496438322c8bb39
42	FIELD_NO_INIT	@NonNull static field defaultIntSetFactory not initialized	  private static MutableIntSetFactory<?> defaultIntSetFactory;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/IntSetUtil.java:22	7ed2a4c2333f74683a9250b25c1043e1e36c53d6
43	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	      return null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/IntSetUtil.java:94	8c0bfb1e535157df28349160dc9c55d29ca0816e
44	FIELD_NO_INIT	@NonNull static field defaultLongSetFactory not initialized	  private static MutableLongSetFactory defaultLongSetFactory;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/LongSetUtil.java:22	c466604db119532e085a828a5078aacdba730bb1
45	DEREFERENCE_NULLABLE	dereferenced expression set is @Nullable	        if (!set.isEmpty()) {	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/MutableSharedBitVectorIntSet.java:652	89fa390bbbc44556d1cb44c24365570812902144
46	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	        elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/MutableSparseIntSet.java:173	c3b1272959e373d41cae06f86d7bec6ee6f608ab
47	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	      elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/MutableSparseIntSet.java:219	ee9ae7502fde38660858752d5b0b64aeb170b191
51	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	          elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/MutableSparseIntSet.java:80	b00ba35c8c631a2cd083b3b2a260af172a6a61a6
52	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	        elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/MutableSparseLongSet.java:153	58facda2db2f1a9cdbe91f224e87a7fbe9c5ba76
53	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	      elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/MutableSparseLongSet.java:184	6cf580d528bd74eef5e5329cd6cd11fae3173ce5
57	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	          elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/MutableSparseLongSet.java:79	54fbf83d892ec8c9a764a4d74e910363027080df
59	METHOD_NO_INIT	initializer method does not guarantee @NonNull field sparsePart (line 26) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  public SemiSparseMutableIntSet(SemiSparseMutableIntSet set) throws IllegalArgumentException {	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SemiSparseMutableIntSet.java:42	ca1c8bc0e39088301a38e84af954913edc1969cd
60	DEREFERENCE_NULLABLE	dereferenced expression densePart is @Nullable	    return densePart.getOffset() <= i && densePart.length() > i;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SemiSparseMutableIntSet.java:492	bbb077d666aba544d569f05f9f6e7888fbe13a85
61	DEREFERENCE_NULLABLE	dereferenced expression densePart is @Nullable	        return densePart.nextSetBit(i + 1) != -1;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SemiSparseMutableIntSet.java:342	e7797d7fd6448506aef3b5f93a5d7ba96c97f8b8
62	DEREFERENCE_NULLABLE	dereferenced expression densePart is @Nullable	        int next = densePart.nextSetBit(i + 1);	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SemiSparseMutableIntSet.java:347	dbf49993afab4a3355ca0262201dad755d40fdb7
63	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SparseIntSet.java:61	a47d1c0424c918d8c2c492e470e87d87a1638819
65	METHOD_NO_INIT	initializer method does not guarantee @NonNull field elements (line 38) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  public SparseIntSet(IntSet S) throws IllegalArgumentException {	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SparseIntSet.java:78	bd041d2a57f70684585e0278ab6f85e4f0d37ed7
66	METHOD_NO_INIT	initializer method does not guarantee @NonNull field elements (line 38) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  protected SparseIntSet(SparseIntSet S) {	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SparseIntSet.java:65	ed2071dd0a83a83e3aa4adcd86d228aa1087fd7b
67	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	      elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SparseIntSet.java:73	02848f16092c5aa17400ff0be0e95a0ae78da4b4
68	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    elements = null;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/intset/SparseLongSet.java:65	7ab5123be23c55594025361e48c6c55c46bb137c
72	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	      return capture;	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/processes/Launcher.java:255	632eb4e7601cadef29957a40f9c132516d7189d1
73	DEREFERENCE_NULLABLE	dereferenced expression p.get(column) is @Nullable	      if (p.get(column).equals(value)) {	/home/vscode/nullness-benchmarks/wala-util/src/main/java/com/ibm/wala/util/tables/Query.java:34	5d1e2f8c5abc94d6bc37a8d18d213d00c9c4a1bd
